"feature","target"
0.09394900218177571,0.23430295710759963
0.1010919872016286,0.10091988872246578
0.3551802909894347,0.34775940879889294
0.43564649850770354,0.4219966033884245
0.5913721293446661,0.5575006569032852
0.716766437045232,0.7199182640168313
1.322778060523135,0.9694008075712557
1.9172075941288886,0.9405972296835815
2.0733096999526177,0.8763748160165199
2.1182739966945237,0.8538401984495156
2.1879360563134624,0.617905846960095
2.2807516610827427,0.7583909898536114
2.3073968112646592,0.740756539414031
2.6092416087503585,0.5075604403018414
2.644474598764522,0.47689440631663554
2.724415914984484,0.8449554710114076
2.7440675196366238,0.38713764946885393
2.8402228054696614,0.29682859487637236
2.8421697443432423,0.29496884162853565
3.0138168803582195,0.12742836526971857
3.060478613612107,-0.08574159434600928
3.0846699843737846,0.056891934149308675
3.0881774853793855,0.053389771317099516
3.199605106637619,-0.05797991890571066
3.2294705653332807,-0.08776484881241944
3.409101495517417,-0.4349675754921828
3.5759468318620975,-0.4208246371477238
3.871168447171083,-0.666553467246689
3.8907837547492523,-0.6810466748061937
3.902645881432277,-0.6896844803307403
3.958625190413323,-0.4395007082876945
3.9957928210836178,-0.7540458099337232
4.16309922773969,-0.8528955442215893
4.3500607412340955,-0.9350741091516079
4.4588650039103985,-0.9680345616133537
4.627983191463305,-0.6253662433918263
4.718740392573121,-0.9999798298494125
4.7233445852479194,-0.9999399879612908
4.818313802505147,-0.9943952094814965
4.89309171116382,-0.9837176402808303
